"filters1","kernel_size1","pool_size1","filters2","kernel_size2","dense_units","dropout_cnn","dropout_dense","learning_rate","batch_size","epochs","val_accuracy","num_actual_epochs"
64,7,2,0,3,128,0.4,0.3,1e-04,16,50,0.485436886548996,39
128,7,2,0,3,128,0.4,0.3,1e-04,16,50,0.495145618915558,36
32,3,2,64,3,128,0.4,0.3,1e-04,16,50,0.45631068944931,44
64,3,2,64,3,128,0.4,0.3,1e-04,16,50,0.466019421815872,18
32,5,2,64,3,128,0.4,0.3,1e-04,16,50,0.504854381084442,35
64,5,2,64,3,128,0.4,0.3,1e-04,16,50,0.53398060798645,50
32,7,2,64,3,128,0.4,0.3,1e-04,16,50,0.475728154182434,44
64,7,2,64,3,128,0.4,0.3,1e-04,16,50,0.446601927280426,49
32,3,2,128,3,128,0.4,0.3,1e-04,16,50,0.446601927280426,17
64,3,2,128,3,128,0.4,0.3,1e-04,16,50,0.436893194913864,17
128,3,2,128,3,128,0.4,0.3,1e-04,16,50,0.475728154182434,37
32,5,2,128,3,128,0.4,0.3,1e-04,16,50,0.504854381084442,35
64,5,2,128,3,128,0.4,0.3,1e-04,16,50,0.504854381084442,50
128,5,2,128,3,128,0.4,0.3,1e-04,16,50,0.45631068944931,16
32,7,2,128,3,128,0.4,0.3,1e-04,16,50,0.53398060798645,47
64,7,2,128,3,128,0.4,0.3,1e-04,16,50,0.436893194913864,16
128,7,2,128,3,128,0.4,0.3,1e-04,16,50,0.466019421815872,23
32,3,2,64,5,128,0.4,0.3,1e-04,16,50,0.495145618915558,50
64,3,2,64,5,128,0.4,0.3,1e-04,16,50,0.436893194913864,17
32,5,2,64,5,128,0.4,0.3,1e-04,16,50,0.495145618915558,50
64,5,2,64,5,128,0.4,0.3,1e-04,16,50,0.0776699036359787,16
32,7,2,64,5,128,0.4,0.3,1e-04,16,50,0.495145618915558,46
64,7,2,64,5,128,0.4,0.3,1e-04,16,50,0.475728154182434,50
32,3,2,128,5,128,0.4,0.3,1e-04,16,50,0.466019421815872,32
64,3,2,128,5,128,0.4,0.3,1e-04,16,50,0.213592231273651,17
128,3,2,128,5,128,0.4,0.3,1e-04,16,50,0.446601927280426,16
32,5,2,128,5,128,0.4,0.3,1e-04,16,50,0.436893194913864,18
64,5,2,128,5,128,0.4,0.3,1e-04,16,50,0.485436886548996,24
128,5,2,128,5,128,0.4,0.3,1e-04,16,50,0.524271845817566,50
32,7,2,128,5,128,0.4,0.3,1e-04,16,50,0.475728154182434,17
64,7,2,128,5,128,0.4,0.3,1e-04,16,50,0.485436886548996,35
128,7,2,128,5,128,0.4,0.3,1e-04,16,50,0.514563083648682,44
32,3,2,0,3,256,0.4,0.3,1e-04,16,50,0.495145618915558,44
64,3,2,0,3,256,0.4,0.3,1e-04,16,50,0.466019421815872,22
128,3,2,0,3,256,0.4,0.3,1e-04,16,50,0.45631068944931,17
32,5,2,0,3,256,0.4,0.3,1e-04,16,50,0.514563083648682,36
64,5,2,0,3,256,0.4,0.3,1e-04,16,50,0.466019421815872,17
128,5,2,0,3,256,0.4,0.3,1e-04,16,50,0.446601927280426,19
32,7,2,0,3,256,0.4,0.3,1e-04,16,50,0.475728154182434,20
64,7,2,0,3,256,0.4,0.3,1e-04,16,50,0.446601927280426,20
128,7,2,0,3,256,0.4,0.3,1e-04,16,50,0.504854381084442,48
32,3,2,64,3,256,0.4,0.3,1e-04,16,50,0.446601927280426,16
64,3,2,64,3,256,0.4,0.3,1e-04,16,50,0.436893194913864,17
32,5,2,64,3,256,0.4,0.3,1e-04,16,50,0.466019421815872,29
64,5,2,64,3,256,0.4,0.3,1e-04,16,50,0.436893194913864,16
32,7,2,64,3,256,0.4,0.3,1e-04,16,50,0.475728154182434,40
64,7,2,64,3,256,0.4,0.3,1e-04,16,50,0.436893194913864,20
32,3,2,128,3,256,0.4,0.3,1e-04,16,50,0.436893194913864,22
64,3,2,128,3,256,0.4,0.3,1e-04,16,50,0.466019421815872,16
128,3,2,128,3,256,0.4,0.3,1e-04,16,50,0.436893194913864,16
32,5,2,128,3,256,0.4,0.3,1e-04,16,50,0.45631068944931,30
64,5,2,128,3,256,0.4,0.3,1e-04,16,50,0.436893194913864,17
128,5,2,128,3,256,0.4,0.3,1e-04,16,50,0.504854381084442,48
32,7,2,128,3,256,0.4,0.3,1e-04,16,50,0.485436886548996,41
64,7,2,128,3,256,0.4,0.3,1e-04,16,50,0.446601927280426,16
128,7,2,128,3,256,0.4,0.3,1e-04,16,50,0.436893194913864,16
32,3,2,64,5,256,0.4,0.3,1e-04,16,50,0.45631068944931,31
64,3,2,64,5,256,0.4,0.3,1e-04,16,50,0.436893194913864,20
32,5,2,64,5,256,0.4,0.3,1e-04,16,50,0.446601927280426,16
64,5,2,64,5,256,0.4,0.3,1e-04,16,50,0.504854381084442,50
32,7,2,64,5,256,0.4,0.3,1e-04,16,50,0.495145618915558,44
64,7,2,64,5,256,0.4,0.3,1e-04,16,50,0.504854381084442,34
32,3,2,128,5,256,0.4,0.3,1e-04,16,50,0.485436886548996,18
64,3,2,128,5,256,0.4,0.3,1e-04,16,50,0.495145618915558,18
128,3,2,128,5,256,0.4,0.3,1e-04,16,50,0.485436886548996,37
32,5,2,128,5,256,0.4,0.3,1e-04,16,50,0.504854381084442,18
64,5,2,128,5,256,0.4,0.3,1e-04,16,50,0.165048539638519,16
128,5,2,128,5,256,0.4,0.3,1e-04,16,50,0.45631068944931,16
32,7,2,128,5,256,0.4,0.3,1e-04,16,50,0.466019421815872,17
64,7,2,128,5,256,0.4,0.3,1e-04,16,50,0.45631068944931,16
128,7,2,128,5,256,0.4,0.3,1e-04,16,50,0.514563083648682,50
32,3,2,0,3,64,0.2,0.4,1e-04,16,50,0.466019421815872,28
64,3,2,0,3,64,0.2,0.4,1e-04,16,50,0.495145618915558,39
128,3,2,0,3,64,0.2,0.4,1e-04,16,50,0.41747573018074,50
32,5,2,0,3,64,0.2,0.4,1e-04,16,50,0.466019421815872,46
64,5,2,0,3,64,0.2,0.4,1e-04,16,50,0.45631068944931,28
128,5,2,0,3,64,0.2,0.4,1e-04,16,50,0.37864077091217,47
32,7,2,0,3,64,0.2,0.4,1e-04,16,50,0.446601927280426,36
64,7,2,0,3,64,0.2,0.4,1e-04,16,50,0.475728154182434,33
128,7,2,0,3,64,0.2,0.4,1e-04,16,50,0.53398060798645,49
32,3,2,64,3,64,0.2,0.4,1e-04,16,50,0.475728154182434,33
64,3,2,64,3,64,0.2,0.4,1e-04,16,50,0.466019421815872,25
32,5,2,64,3,64,0.2,0.4,1e-04,16,50,0.466019421815872,40
64,5,2,64,3,64,0.2,0.4,1e-04,16,50,0.446601927280426,50
32,7,2,64,3,64,0.2,0.4,1e-04,16,50,0.281553387641907,16
64,7,2,64,3,64,0.2,0.4,1e-04,16,50,0.475728154182434,47
32,3,2,128,3,64,0.2,0.4,1e-04,16,50,0.495145618915558,38
64,3,2,128,3,64,0.2,0.4,1e-04,16,50,0.436893194913864,17
128,3,2,128,3,64,0.2,0.4,1e-04,16,50,0.262135922908783,16
32,5,2,128,3,64,0.2,0.4,1e-04,16,50,0.514563083648682,43
64,5,2,128,3,64,0.2,0.4,1e-04,16,50,0.495145618915558,40
128,5,2,128,3,64,0.2,0.4,1e-04,16,50,0.54368931055069,48
32,7,2,128,3,64,0.2,0.4,1e-04,16,50,0.485436886548996,43
64,7,2,128,3,64,0.2,0.4,1e-04,16,50,0.514563083648682,31
128,7,2,128,3,64,0.2,0.4,1e-04,16,50,0.0485436879098415,20
32,3,2,64,5,64,0.2,0.4,1e-04,16,50,0.398058265447617,48
64,3,2,64,5,64,0.2,0.4,1e-04,16,50,0.203883498907089,16
32,5,2,64,5,64,0.2,0.4,1e-04,16,50,0.514563083648682,50
64,5,2,64,5,64,0.2,0.4,1e-04,16,50,0.524271845817566,41
32,7,2,64,5,64,0.2,0.4,1e-04,16,50,0.514563083648682,50
64,7,2,64,5,64,0.2,0.4,1e-04,16,50,0.446601927280426,30
32,3,2,128,5,64,0.2,0.4,1e-04,16,50,0.475728154182434,33
64,3,2,128,5,64,0.2,0.4,1e-04,16,50,0.504854381084442,50
128,3,2,128,5,64,0.2,0.4,1e-04,16,50,0.446601927280426,32
32,5,2,128,5,64,0.2,0.4,1e-04,16,50,0.427184462547302,49
64,5,2,128,5,64,0.2,0.4,1e-04,16,50,0.252427190542221,16
128,5,2,128,5,64,0.2,0.4,1e-04,16,50,0.427184462547302,50
32,7,2,128,5,64,0.2,0.4,1e-04,16,50,0.514563083648682,39
64,7,2,128,5,64,0.2,0.4,1e-04,16,50,0.53398060798645,50
128,7,2,128,5,64,0.2,0.4,1e-04,16,50,0.45631068944931,18
32,3,2,0,3,128,0.2,0.4,1e-04,16,50,0.504854381084442,42
64,3,2,0,3,128,0.2,0.4,1e-04,16,50,0.466019421815872,28
128,3,2,0,3,128,0.2,0.4,1e-04,16,50,0.495145618915558,41
32,5,2,0,3,128,0.2,0.4,1e-04,16,50,0.446601927280426,50
64,5,2,0,3,128,0.2,0.4,1e-04,16,50,0.407766997814178,47
128,5,2,0,3,128,0.2,0.4,1e-04,16,50,0.485436886548996,41
32,7,2,0,3,128,0.2,0.4,1e-04,16,50,0.514563083648682,50
64,7,2,0,3,128,0.2,0.4,1e-04,16,50,0.504854381084442,35
128,7,2,0,3,128,0.2,0.4,1e-04,16,50,0.495145618915558,45
32,3,2,64,3,128,0.2,0.4,1e-04,16,50,0.485436886548996,46
64,3,2,64,3,128,0.2,0.4,1e-04,16,50,0.436893194913864,17
32,5,2,64,3,128,0.2,0.4,1e-04,16,50,0.485436886548996,38
64,5,2,64,3,128,0.2,0.4,1e-04,16,50,0.495145618915558,33
32,7,2,64,3,128,0.2,0.4,1e-04,16,50,0.466019421815872,18
64,7,2,64,3,128,0.2,0.4,1e-04,16,50,0.446601927280426,17
32,3,2,128,3,128,0.2,0.4,1e-04,16,50,0.45631068944931,21
64,3,2,128,3,128,0.2,0.4,1e-04,16,50,0.514563083648682,50
128,3,2,128,3,128,0.2,0.4,1e-04,16,50,0.446601927280426,16
32,5,2,128,3,128,0.2,0.4,1e-04,16,50,0.475728154182434,38
64,5,2,128,3,128,0.2,0.4,1e-04,16,50,0.53398060798645,45
128,5,2,128,3,128,0.2,0.4,1e-04,16,50,0.291262149810791,22
32,7,2,128,3,128,0.2,0.4,1e-04,16,50,0.45631068944931,17
64,7,2,128,3,128,0.2,0.4,1e-04,16,50,0.475728154182434,50
128,7,2,128,3,128,0.2,0.4,1e-04,16,50,0.45631068944931,17
32,3,2,64,5,128,0.2,0.4,1e-04,16,50,0.53398060798645,24
64,3,2,64,5,128,0.2,0.4,1e-04,16,50,0.436893194913864,17
32,5,2,64,5,128,0.2,0.4,1e-04,16,50,0.504854381084442,39
64,5,2,64,5,128,0.2,0.4,1e-04,16,50,0.53398060798645,42
32,7,2,64,5,128,0.2,0.4,1e-04,16,50,0.504854381084442,41
64,7,2,64,5,128,0.2,0.4,1e-04,16,50,0.466019421815872,50
32,3,2,128,5,128,0.2,0.4,1e-04,16,50,0.233009710907936,16
64,3,2,128,5,128,0.2,0.4,1e-04,16,50,0.466019421815872,18
128,3,2,128,5,128,0.2,0.4,1e-04,16,50,0.524271845817566,47
32,5,2,128,5,128,0.2,0.4,1e-04,16,50,0.53398060798645,50
64,5,2,128,5,128,0.2,0.4,1e-04,16,50,0.485436886548996,33
128,5,2,128,5,128,0.2,0.4,1e-04,16,50,0.446601927280426,16
32,7,2,128,5,128,0.2,0.4,1e-04,16,50,0.53398060798645,34
64,7,2,128,5,128,0.2,0.4,1e-04,16,50,0.466019421815872,17
128,7,2,128,5,128,0.2,0.4,1e-04,16,50,0.54368931055069,50
32,3,2,0,3,256,0.2,0.4,1e-04,16,50,0.466019421815872,18
64,3,2,0,3,256,0.2,0.4,1e-04,16,50,0.504854381084442,46
128,3,2,0,3,256,0.2,0.4,1e-04,16,50,0.466019421815872,17
32,5,2,0,3,256,0.2,0.4,1e-04,16,50,0.553398072719574,39
64,5,2,0,3,256,0.2,0.4,1e-04,16,50,0.495145618915558,17
128,5,2,0,3,256,0.2,0.4,1e-04,16,50,0.45631068944931,17
32,7,2,0,3,256,0.2,0.4,1e-04,16,50,0.466019421815872,34
64,7,2,0,3,256,0.2,0.4,1e-04,16,50,0.495145618915558,45
128,7,2,0,3,256,0.2,0.4,1e-04,16,50,0.53398060798645,50
32,3,2,64,3,256,0.2,0.4,1e-04,16,50,0.524271845817566,48
64,3,2,64,3,256,0.2,0.4,1e-04,16,50,0.45631068944931,19
32,5,2,64,3,256,0.2,0.4,1e-04,16,50,0.504854381084442,50
64,5,2,64,3,256,0.2,0.4,1e-04,16,50,0.45631068944931,27
32,7,2,64,3,256,0.2,0.4,1e-04,16,50,0.485436886548996,48
64,7,2,64,3,256,0.2,0.4,1e-04,16,50,0.466019421815872,16
32,3,2,128,3,256,0.2,0.4,1e-04,16,50,0.485436886548996,32
64,3,2,128,3,256,0.2,0.4,1e-04,16,50,0.194174751639366,16
128,3,2,128,3,256,0.2,0.4,1e-04,16,50,0.485436886548996,45
32,5,2,128,3,256,0.2,0.4,1e-04,16,50,0.475728154182434,17
64,5,2,128,3,256,0.2,0.4,1e-04,16,50,0.446601927280426,16
128,5,2,128,3,256,0.2,0.4,1e-04,16,50,0.475728154182434,16
32,7,2,128,3,256,0.2,0.4,1e-04,16,50,0.466019421815872,16
64,7,2,128,3,256,0.2,0.4,1e-04,16,50,0.514563083648682,48
128,7,2,128,3,256,0.2,0.4,1e-04,16,50,0.436893194913864,18
32,3,2,64,5,256,0.2,0.4,1e-04,16,50,0.524271845817566,35
64,3,2,64,5,256,0.2,0.4,1e-04,16,50,0.485436886548996,47
32,5,2,64,5,256,0.2,0.4,1e-04,16,50,0.485436886548996,47
64,5,2,64,5,256,0.2,0.4,1e-04,16,50,0.514563083648682,50
32,7,2,64,5,256,0.2,0.4,1e-04,16,50,0.54368931055069,50
64,7,2,64,5,256,0.2,0.4,1e-04,16,50,0.436893194913864,18
32,3,2,128,5,256,0.2,0.4,1e-04,16,50,0.514563083648682,50
64,3,2,128,5,256,0.2,0.4,1e-04,16,50,0.466019421815872,18
128,3,2,128,5,256,0.2,0.4,1e-04,16,50,0.252427190542221,16
32,5,2,128,5,256,0.2,0.4,1e-04,16,50,0.466019421815872,17
64,5,2,128,5,256,0.2,0.4,1e-04,16,50,0.475728154182434,39
128,5,2,128,5,256,0.2,0.4,1e-04,16,50,0.495145618915558,50
32,7,2,128,5,256,0.2,0.4,1e-04,16,50,0.45631068944931,18
64,7,2,128,5,256,0.2,0.4,1e-04,16,50,0.262135922908783,16
128,7,2,128,5,256,0.2,0.4,1e-04,16,50,0.504854381084442,43
32,3,2,0,3,64,0.3,0.4,1e-04,16,50,0.466019421815872,30
64,3,2,0,3,64,0.3,0.4,1e-04,16,50,0.485436886548996,23
128,3,2,0,3,64,0.3,0.4,1e-04,16,50,0.475728154182434,35
32,5,2,0,3,64,0.3,0.4,1e-04,16,50,0.504854381084442,35
64,5,2,0,3,64,0.3,0.4,1e-04,16,50,0.475728154182434,46
128,5,2,0,3,64,0.3,0.4,1e-04,16,50,0.475728154182434,48
32,7,2,0,3,64,0.3,0.4,1e-04,16,50,0.504854381084442,48
64,7,2,0,3,64,0.3,0.4,1e-04,16,50,0.446601927280426,23
128,7,2,0,3,64,0.3,0.4,1e-04,16,50,0.436893194913864,39
32,3,2,64,3,64,0.3,0.4,1e-04,16,50,0.466019421815872,17
64,3,2,64,3,64,0.3,0.4,1e-04,16,50,0.436893194913864,18
32,5,2,64,3,64,0.3,0.4,1e-04,16,50,0.514563083648682,42
64,5,2,64,3,64,0.3,0.4,1e-04,16,50,0.446601927280426,17
32,7,2,64,3,64,0.3,0.4,1e-04,16,50,0.436893194913864,19
64,7,2,64,3,64,0.3,0.4,1e-04,16,50,0.436893194913864,18
32,3,2,128,3,64,0.3,0.4,1e-04,16,50,0.514563083648682,39
64,3,2,128,3,64,0.3,0.4,1e-04,16,50,0.436893194913864,20
128,3,2,128,3,64,0.3,0.4,1e-04,16,50,0.45631068944931,19
32,5,2,128,3,64,0.3,0.4,1e-04,16,50,0.466019421815872,43
64,5,2,128,3,64,0.3,0.4,1e-04,16,50,0.475728154182434,50
128,5,2,128,3,64,0.3,0.4,1e-04,16,50,0.0873786434531212,16
32,7,2,128,3,64,0.3,0.4,1e-04,16,50,0.514563083648682,35
64,7,2,128,3,64,0.3,0.4,1e-04,16,50,0.53398060798645,46
128,7,2,128,3,64,0.3,0.4,1e-04,16,50,0.485436886548996,36
32,3,2,64,5,64,0.3,0.4,1e-04,16,50,0.330097079277039,16
64,3,2,64,5,64,0.3,0.4,1e-04,16,50,0.45631068944931,36
32,5,2,64,5,64,0.3,0.4,1e-04,16,50,0.446601927280426,17
64,5,2,64,5,64,0.3,0.4,1e-04,16,50,0.398058265447617,19
32,7,2,64,5,64,0.3,0.4,1e-04,16,50,0.485436886548996,44
64,7,2,64,5,64,0.3,0.4,1e-04,16,50,0.485436886548996,43
32,3,2,128,5,64,0.3,0.4,1e-04,16,50,0.359223306179047,50
64,3,2,128,5,64,0.3,0.4,1e-04,16,50,0.446601927280426,17
128,3,2,128,5,64,0.3,0.4,1e-04,16,50,0.252427190542221,16
32,5,2,128,5,64,0.3,0.4,1e-04,16,50,0.495145618915558,21
64,5,2,128,5,64,0.3,0.4,1e-04,16,50,0.116504855453968,16
128,5,2,128,5,64,0.3,0.4,1e-04,16,50,0.504854381084442,26
32,7,2,128,5,64,0.3,0.4,1e-04,16,50,0.504854381084442,38
64,7,2,128,5,64,0.3,0.4,1e-04,16,50,0.446601927280426,16
128,7,2,128,5,64,0.3,0.4,1e-04,16,50,0.485436886548996,38
32,3,2,0,3,128,0.3,0.4,1e-04,16,50,0.485436886548996,36
64,3,2,0,3,128,0.3,0.4,1e-04,16,50,0.53398060798645,50
128,3,2,0,3,128,0.3,0.4,1e-04,16,50,0.514563083648682,50
32,5,2,0,3,128,0.3,0.4,1e-04,16,50,0.514563083648682,40
64,5,2,0,3,128,0.3,0.4,1e-04,16,50,0.53398060798645,35
128,5,2,0,3,128,0.3,0.4,1e-04,16,50,0.223300963640213,16
32,7,2,0,3,128,0.3,0.4,1e-04,16,50,0.466019421815872,34
64,7,2,0,3,128,0.3,0.4,1e-04,16,50,0.427184462547302,50
128,7,2,0,3,128,0.3,0.4,1e-04,16,50,0.504854381084442,17
32,3,2,64,3,128,0.3,0.4,1e-04,16,50,0.271844655275345,18
64,3,2,64,3,128,0.3,0.4,1e-04,16,50,0.466019421815872,27
32,5,2,64,3,128,0.3,0.4,1e-04,16,50,0.281553387641907,16
64,5,2,64,3,128,0.3,0.4,1e-04,16,50,0.436893194913864,19
32,7,2,64,3,128,0.3,0.4,1e-04,16,50,0.514563083648682,50
64,7,2,64,3,128,0.3,0.4,1e-04,16,50,0.504854381084442,50
32,3,2,128,3,128,0.3,0.4,1e-04,16,50,0.466019421815872,42
64,3,2,128,3,128,0.3,0.4,1e-04,16,50,0.446601927280426,31
128,3,2,128,3,128,0.3,0.4,1e-04,16,50,0.466019421815872,20
32,5,2,128,3,128,0.3,0.4,1e-04,16,50,0.495145618915558,42
64,5,2,128,3,128,0.3,0.4,1e-04,16,50,0.524271845817566,47
128,5,2,128,3,128,0.3,0.4,1e-04,16,50,0.165048539638519,16
32,7,2,128,3,128,0.3,0.4,1e-04,16,50,0.436893194913864,18
64,7,2,128,3,128,0.3,0.4,1e-04,16,50,0.495145618915558,30
128,7,2,128,3,128,0.3,0.4,1e-04,16,50,0.446601927280426,19
32,3,2,64,5,128,0.3,0.4,1e-04,16,50,0.466019421815872,50
64,3,2,64,5,128,0.3,0.4,1e-04,16,50,0.495145618915558,28
32,5,2,64,5,128,0.3,0.4,1e-04,16,50,0.446601927280426,28
64,5,2,64,5,128,0.3,0.4,1e-04,16,50,0.524271845817566,50
32,7,2,64,5,128,0.3,0.4,1e-04,16,50,0.485436886548996,42
64,7,2,64,5,128,0.3,0.4,1e-04,16,50,0.45631068944931,19
32,3,2,128,5,128,0.3,0.4,1e-04,16,50,0.504854381084442,35
64,3,2,128,5,128,0.3,0.4,1e-04,16,50,0.553398072719574,50
128,3,2,128,5,128,0.3,0.4,1e-04,16,50,0.485436886548996,36
32,5,2,128,5,128,0.3,0.4,1e-04,16,50,0.504854381084442,41
64,5,2,128,5,128,0.3,0.4,1e-04,16,50,0.436893194913864,17
128,5,2,128,5,128,0.3,0.4,1e-04,16,50,0.514563083648682,50
32,7,2,128,5,128,0.3,0.4,1e-04,16,50,0.495145618915558,39
64,7,2,128,5,128,0.3,0.4,1e-04,16,50,0.514563083648682,50
128,7,2,128,5,128,0.3,0.4,1e-04,16,50,0.466019421815872,17
32,3,2,0,3,256,0.3,0.4,1e-04,16,50,0.475728154182434,36
64,3,2,0,3,256,0.3,0.4,1e-04,16,50,0.466019421815872,17
128,3,2,0,3,256,0.3,0.4,1e-04,16,50,0.504854381084442,47
32,5,2,0,3,256,0.3,0.4,1e-04,16,50,0.436893194913864,18
64,5,2,0,3,256,0.3,0.4,1e-04,16,50,0.524271845817566,44
128,5,2,0,3,256,0.3,0.4,1e-04,16,50,0.504854381084442,40
32,7,2,0,3,256,0.3,0.4,1e-04,16,50,0.495145618915558,35
64,7,2,0,3,256,0.3,0.4,1e-04,16,50,0.466019421815872,20
128,7,2,0,3,256,0.3,0.4,1e-04,16,50,0.524271845817566,41
32,3,2,64,3,256,0.3,0.4,1e-04,16,50,0.495145618915558,18
64,3,2,64,3,256,0.3,0.4,1e-04,16,50,0.485436886548996,44
32,5,2,64,3,256,0.3,0.4,1e-04,16,50,0.485436886548996,33
64,5,2,64,3,256,0.3,0.4,1e-04,16,50,0.436893194913864,18
32,7,2,64,3,256,0.3,0.4,1e-04,16,50,0.446601927280426,18
64,7,2,64,3,256,0.3,0.4,1e-04,16,50,0.466019421815872,19
32,3,2,128,3,256,0.3,0.4,1e-04,16,50,0.466019421815872,35
64,3,2,128,3,256,0.3,0.4,1e-04,16,50,0.495145618915558,42
128,3,2,128,3,256,0.3,0.4,1e-04,16,50,0.495145618915558,28
32,5,2,128,3,256,0.3,0.4,1e-04,16,50,0.466019421815872,17
64,5,2,128,3,256,0.3,0.4,1e-04,16,50,0.446601927280426,19
128,5,2,128,3,256,0.3,0.4,1e-04,16,50,0.436893194913864,17
32,7,2,128,3,256,0.3,0.4,1e-04,16,50,0.475728154182434,46
64,7,2,128,3,256,0.3,0.4,1e-04,16,50,0.495145618915558,18
128,7,2,128,3,256,0.3,0.4,1e-04,16,50,0.436893194913864,17
32,3,2,64,5,256,0.3,0.4,1e-04,16,50,0.495145618915558,36
64,3,2,64,5,256,0.3,0.4,1e-04,16,50,0.436893194913864,17
32,5,2,64,5,256,0.3,0.4,1e-04,16,50,0.514563083648682,45
64,5,2,64,5,256,0.3,0.4,1e-04,16,50,0.466019421815872,16
32,7,2,64,5,256,0.3,0.4,1e-04,16,50,0.53398060798645,49
64,7,2,64,5,256,0.3,0.4,1e-04,16,50,0.485436886548996,27
32,3,2,128,5,256,0.3,0.4,1e-04,16,50,0.475728154182434,44
64,3,2,128,5,256,0.3,0.4,1e-04,16,50,0.45631068944931,24
128,3,2,128,5,256,0.3,0.4,1e-04,16,50,0.475728154182434,42
32,5,2,128,5,256,0.3,0.4,1e-04,16,50,0.54368931055069,46
64,5,2,128,5,256,0.3,0.4,1e-04,16,50,0.524271845817566,47
128,5,2,128,5,256,0.3,0.4,1e-04,16,50,0.368932038545609,20
32,7,2,128,5,256,0.3,0.4,1e-04,16,50,0.514563083648682,50
64,7,2,128,5,256,0.3,0.4,1e-04,16,50,0.495145618915558,50
128,7,2,128,5,256,0.3,0.4,1e-04,16,50,0.436893194913864,17
32,3,2,0,3,64,0.4,0.4,1e-04,16,50,0.446601927280426,33
64,3,2,0,3,64,0.4,0.4,1e-04,16,50,0.524271845817566,50
128,3,2,0,3,64,0.4,0.4,1e-04,16,50,0.53398060798645,46
32,5,2,0,3,64,0.4,0.4,1e-04,16,50,0.466019421815872,41
64,5,2,0,3,64,0.4,0.4,1e-04,16,50,0.514563083648682,44
128,5,2,0,3,64,0.4,0.4,1e-04,16,50,0.320388346910477,16
32,7,2,0,3,64,0.4,0.4,1e-04,16,50,0.359223306179047,50
64,7,2,0,3,64,0.4,0.4,1e-04,16,50,0.45631068944931,50
128,7,2,0,3,64,0.4,0.4,1e-04,16,50,0.485436886548996,50
32,3,2,64,3,64,0.4,0.4,1e-04,16,50,0.0970873758196831,16
64,3,2,64,3,64,0.4,0.4,1e-04,16,50,0.466019421815872,40
32,5,2,64,3,64,0.4,0.4,1e-04,16,50,0.475728154182434,35
64,5,2,64,3,64,0.4,0.4,1e-04,16,50,0.436893194913864,32
32,7,2,64,3,64,0.4,0.4,1e-04,16,50,0.436893194913864,19
64,7,2,64,3,64,0.4,0.4,1e-04,16,50,0.436893194913864,22
32,3,2,128,3,64,0.4,0.4,1e-04,16,50,0.45631068944931,18
64,3,2,128,3,64,0.4,0.4,1e-04,16,50,0.466019421815872,44
128,3,2,128,3,64,0.4,0.4,1e-04,16,50,0.475728154182434,26
32,5,2,128,3,64,0.4,0.4,1e-04,16,50,0.495145618915558,21
64,5,2,128,3,64,0.4,0.4,1e-04,16,50,0.466019421815872,50
128,5,2,128,3,64,0.4,0.4,1e-04,16,50,0.495145618915558,48
32,7,2,128,3,64,0.4,0.4,1e-04,16,50,0.466019421815872,34
64,7,2,128,3,64,0.4,0.4,1e-04,16,50,0.514563083648682,30
128,7,2,128,3,64,0.4,0.4,1e-04,16,50,0.495145618915558,50
32,3,2,64,5,64,0.4,0.4,1e-04,16,50,0.485436886548996,45
64,3,2,64,5,64,0.4,0.4,1e-04,16,50,0.436893194913864,17
32,5,2,64,5,64,0.4,0.4,1e-04,16,50,0.291262149810791,16
64,5,2,64,5,64,0.4,0.4,1e-04,16,50,0.524271845817566,44
32,7,2,64,5,64,0.4,0.4,1e-04,16,50,0.436893194913864,34
64,7,2,64,5,64,0.4,0.4,1e-04,16,50,0.436893194913864,18
32,3,2,128,5,64,0.4,0.4,1e-04,16,50,0.436893194913864,17
64,3,2,128,5,64,0.4,0.4,1e-04,16,50,0.495145618915558,21
128,3,2,128,5,64,0.4,0.4,1e-04,16,50,0.504854381084442,30
32,5,2,128,5,64,0.4,0.4,1e-04,16,50,0.504854381084442,50
64,5,2,128,5,64,0.4,0.4,1e-04,16,50,0.524271845817566,40
128,5,2,128,5,64,0.4,0.4,1e-04,16,50,0.475728154182434,17
32,7,2,128,5,64,0.4,0.4,1e-04,16,50,0.514563083648682,35
64,7,2,128,5,64,0.4,0.4,1e-04,16,50,0.485436886548996,39
128,7,2,128,5,64,0.4,0.4,1e-04,16,50,0.446601927280426,20
32,3,2,0,3,128,0.4,0.4,1e-04,16,50,0.495145618915558,39
64,3,2,0,3,128,0.4,0.4,1e-04,16,50,0.524271845817566,27
128,3,2,0,3,128,0.4,0.4,1e-04,16,50,0.485436886548996,34
32,5,2,0,3,128,0.4,0.4,1e-04,16,50,0.485436886548996,30
64,5,2,0,3,128,0.4,0.4,1e-04,16,50,0.553398072719574,50
128,5,2,0,3,128,0.4,0.4,1e-04,16,50,0.514563083648682,46
32,7,2,0,3,128,0.4,0.4,1e-04,16,50,0.485436886548996,34
64,7,2,0,3,128,0.4,0.4,1e-04,16,50,0.45631068944931,21
128,7,2,0,3,128,0.4,0.4,1e-04,16,50,0.436893194913864,18
32,3,2,64,3,128,0.4,0.4,1e-04,16,50,0.466019421815872,37
64,3,2,64,3,128,0.4,0.4,1e-04,16,50,0.485436886548996,34
32,5,2,64,3,128,0.4,0.4,1e-04,16,50,0.466019421815872,16
