"units1","units2","dropout_rate1","dropout_rate2","learning_rate","batch_size","epochs","val_accuracy","num_actual_epochs"
64,32,0.2,0.2,1e-05,32,50,0.320388346910477,50
128,32,0.2,0.2,1e-05,32,50,0.242718443274498,17
256,32,0.2,0.2,1e-05,32,50,0.41747573018074,50
64,64,0.2,0.2,1e-05,32,50,0.271844655275345,16
128,64,0.2,0.2,1e-05,32,50,0.300970882177353,50
256,64,0.2,0.2,1e-05,32,50,0.233009710907936,17
128,128,0.2,0.2,1e-05,32,50,0.291262149810791,16
256,128,0.2,0.2,1e-05,32,50,0.165048539638519,16
64,32,0.3,0.2,1e-05,32,50,0.407766997814178,17
128,32,0.3,0.2,1e-05,32,50,0.281553387641907,16
256,32,0.3,0.2,1e-05,32,50,0.242718443274498,16
64,64,0.3,0.2,1e-05,32,50,0.271844655275345,25
128,64,0.3,0.2,1e-05,32,50,0.165048539638519,18
256,64,0.3,0.2,1e-05,32,50,0.116504855453968,16
128,128,0.3,0.2,1e-05,32,50,0.320388346910477,50
256,128,0.3,0.2,1e-05,32,50,0.165048539638519,19
64,32,0.4,0.2,1e-05,32,50,0.388349503278732,50
128,32,0.4,0.2,1e-05,32,50,0.349514573812485,17
256,32,0.4,0.2,1e-05,32,50,0.252427190542221,17
64,64,0.4,0.2,1e-05,32,50,0.291262149810791,25
128,64,0.4,0.2,1e-05,32,50,0.242718443274498,50
256,64,0.4,0.2,1e-05,32,50,0.194174751639366,16
128,128,0.4,0.2,1e-05,32,50,0.291262149810791,21
256,128,0.4,0.2,1e-05,32,50,0.359223306179047,16
64,32,0.2,0.3,1e-05,32,50,0.291262149810791,16
128,32,0.2,0.3,1e-05,32,50,0.300970882177353,24
256,32,0.2,0.3,1e-05,32,50,0.203883498907089,18
64,64,0.2,0.3,1e-05,32,50,0.145631074905396,18
128,64,0.2,0.3,1e-05,32,50,0.320388346910477,26
256,64,0.2,0.3,1e-05,32,50,0.223300963640213,16
128,128,0.2,0.3,1e-05,32,50,0.252427190542221,50
256,128,0.2,0.3,1e-05,32,50,0.349514573812485,16
64,32,0.3,0.3,1e-05,32,50,0.291262149810791,16
128,32,0.3,0.3,1e-05,32,50,0.281553387641907,30
256,32,0.3,0.3,1e-05,32,50,0.262135922908783,22
64,64,0.3,0.3,1e-05,32,50,0.194174751639366,17
128,64,0.3,0.3,1e-05,32,50,0.252427190542221,18
256,64,0.3,0.3,1e-05,32,50,0.213592231273651,16
128,128,0.3,0.3,1e-05,32,50,0.242718443274498,16
256,128,0.3,0.3,1e-05,32,50,0.330097079277039,50
64,32,0.4,0.3,1e-05,32,50,0.203883498907089,16
128,32,0.4,0.3,1e-05,32,50,0.300970882177353,33
256,32,0.4,0.3,1e-05,32,50,0.262135922908783,16
64,64,0.4,0.3,1e-05,32,50,0.213592231273651,22
128,64,0.4,0.3,1e-05,32,50,0.359223306179047,46
256,64,0.4,0.3,1e-05,32,50,0.388349503278732,44
128,128,0.4,0.3,1e-05,32,50,0.262135922908783,33
256,128,0.4,0.3,1e-05,32,50,0.398058265447617,50
64,32,0.2,0.4,1e-05,32,50,0.3398058116436,41
128,32,0.2,0.4,1e-05,32,50,0.252427190542221,28
256,32,0.2,0.4,1e-05,32,50,0.388349503278732,50
64,64,0.2,0.4,1e-05,32,50,0.242718443274498,25
128,64,0.2,0.4,1e-05,32,50,0.281553387641907,16
256,64,0.2,0.4,1e-05,32,50,0.320388346910477,17
128,128,0.2,0.4,1e-05,32,50,0.174757286906242,16
256,128,0.2,0.4,1e-05,32,50,0.398058265447617,50
64,32,0.3,0.4,1e-05,32,50,0.0873786434531212,16
128,32,0.3,0.4,1e-05,32,50,0.203883498907089,16
256,32,0.3,0.4,1e-05,32,50,0.184466019272804,18
64,64,0.3,0.4,1e-05,32,50,0.281553387641907,16
128,64,0.3,0.4,1e-05,32,50,0.368932038545609,44
256,64,0.3,0.4,1e-05,32,50,0.252427190542221,16
128,128,0.3,0.4,1e-05,32,50,0.310679614543915,16
256,128,0.3,0.4,1e-05,32,50,0.436893194913864,50
64,32,0.4,0.4,1e-05,32,50,0.281553387641907,16
128,32,0.4,0.4,1e-05,32,50,0.330097079277039,50
256,32,0.4,0.4,1e-05,32,50,0.194174751639366,17
64,64,0.4,0.4,1e-05,32,50,0.291262149810791,36
128,64,0.4,0.4,1e-05,32,50,0.291262149810791,37
256,64,0.4,0.4,1e-05,32,50,0.300970882177353,16
128,128,0.4,0.4,1e-05,32,50,0.242718443274498,16
256,128,0.4,0.4,1e-05,32,50,0.368932038545609,50
64,32,0.2,0.2,0.01,64,50,0.495145618915558,41
128,32,0.2,0.2,0.01,64,50,0.475728154182434,29
256,32,0.2,0.2,0.01,64,50,0.553398072719574,37
64,64,0.2,0.2,0.01,64,50,0.553398072719574,36
128,64,0.2,0.2,0.01,64,50,0.54368931055069,50
256,64,0.2,0.2,0.01,64,50,0.524271845817566,48
128,128,0.2,0.2,0.01,64,50,0.54368931055069,40
256,128,0.2,0.2,0.01,64,50,0.514563083648682,40
64,32,0.3,0.2,0.01,64,50,0.524271845817566,34
128,32,0.3,0.2,0.01,64,50,0.524271845817566,46
256,32,0.3,0.2,0.01,64,50,0.54368931055069,50
64,64,0.3,0.2,0.01,64,50,0.524271845817566,47
128,64,0.3,0.2,0.01,64,50,0.54368931055069,50
256,64,0.3,0.2,0.01,64,50,0.563106775283813,42
128,128,0.3,0.2,0.01,64,50,0.514563083648682,43
256,128,0.3,0.2,0.01,64,50,0.553398072719574,35
64,32,0.4,0.2,0.01,64,50,0.53398060798645,47
128,32,0.4,0.2,0.01,64,50,0.524271845817566,34
256,32,0.4,0.2,0.01,64,50,0.524271845817566,50
64,64,0.4,0.2,0.01,64,50,0.524271845817566,50
128,64,0.4,0.2,0.01,64,50,0.504854381084442,44
256,64,0.4,0.2,0.01,64,50,0.504854381084442,40
128,128,0.4,0.2,0.01,64,50,0.514563083648682,46
256,128,0.4,0.2,0.01,64,50,0.504854381084442,36
64,32,0.2,0.3,0.01,64,50,0.504854381084442,32
128,32,0.2,0.3,0.01,64,50,0.504854381084442,50
256,32,0.2,0.3,0.01,64,50,0.524271845817566,48
64,64,0.2,0.3,0.01,64,50,0.524271845817566,40
128,64,0.2,0.3,0.01,64,50,0.514563083648682,33
256,64,0.2,0.3,0.01,64,50,0.582524299621582,47
128,128,0.2,0.3,0.01,64,50,0.53398060798645,50
256,128,0.2,0.3,0.01,64,50,0.514563083648682,46
64,32,0.3,0.3,0.01,64,50,0.572815537452698,50
128,32,0.3,0.3,0.01,64,50,0.504854381084442,42
256,32,0.3,0.3,0.01,64,50,0.524271845817566,33
64,64,0.3,0.3,0.01,64,50,0.514563083648682,47
128,64,0.3,0.3,0.01,64,50,0.504854381084442,47
256,64,0.3,0.3,0.01,64,50,0.495145618915558,34
128,128,0.3,0.3,0.01,64,50,0.54368931055069,50
256,128,0.3,0.3,0.01,64,50,0.54368931055069,49
64,32,0.4,0.3,0.01,64,50,0.582524299621582,50
128,32,0.4,0.3,0.01,64,50,0.553398072719574,50
256,32,0.4,0.3,0.01,64,50,0.495145618915558,37
64,64,0.4,0.3,0.01,64,50,0.514563083648682,40
128,64,0.4,0.3,0.01,64,50,0.524271845817566,37
256,64,0.4,0.3,0.01,64,50,0.53398060798645,40
128,128,0.4,0.3,0.01,64,50,0.485436886548996,33
256,128,0.4,0.3,0.01,64,50,0.524271845817566,38
64,32,0.2,0.4,0.01,64,50,0.495145618915558,30
128,32,0.2,0.4,0.01,64,50,0.514563083648682,50
256,32,0.2,0.4,0.01,64,50,0.504854381084442,36
64,64,0.2,0.4,0.01,64,50,0.54368931055069,50
128,64,0.2,0.4,0.01,64,50,0.504854381084442,44
256,64,0.2,0.4,0.01,64,50,0.563106775283813,50
128,128,0.2,0.4,0.01,64,50,0.553398072719574,50
256,128,0.2,0.4,0.01,64,50,0.54368931055069,43
64,32,0.3,0.4,0.01,64,50,0.572815537452698,50
128,32,0.3,0.4,0.01,64,50,0.524271845817566,41
256,32,0.3,0.4,0.01,64,50,0.53398060798645,50
64,64,0.3,0.4,0.01,64,50,0.54368931055069,31
128,64,0.3,0.4,0.01,64,50,0.514563083648682,50
256,64,0.3,0.4,0.01,64,50,0.514563083648682,50
128,128,0.3,0.4,0.01,64,50,0.524271845817566,50
256,128,0.3,0.4,0.01,64,50,0.563106775283813,50
64,32,0.4,0.4,0.01,64,50,0.592233002185822,50
128,32,0.4,0.4,0.01,64,50,0.572815537452698,50
256,32,0.4,0.4,0.01,64,50,0.524271845817566,37
64,64,0.4,0.4,0.01,64,50,0.504854381084442,35
128,64,0.4,0.4,0.01,64,50,0.54368931055069,43
256,64,0.4,0.4,0.01,64,50,0.563106775283813,50
128,128,0.4,0.4,0.01,64,50,0.53398060798645,50
256,128,0.4,0.4,0.01,64,50,0.514563083648682,41
64,32,0.2,0.2,0.001,64,50,0.495145618915558,50
128,32,0.2,0.2,0.001,64,50,0.553398072719574,50
256,32,0.2,0.2,0.001,64,50,0.514563083648682,50
64,64,0.2,0.2,0.001,64,50,0.54368931055069,49
128,64,0.2,0.2,0.001,64,50,0.495145618915558,50
256,64,0.2,0.2,0.001,64,50,0.41747573018074,24
128,128,0.2,0.2,0.001,64,50,0.485436886548996,29
256,128,0.2,0.2,0.001,64,50,0.524271845817566,46
64,32,0.3,0.2,0.001,64,50,0.475728154182434,30
128,32,0.3,0.2,0.001,64,50,0.504854381084442,45
256,32,0.3,0.2,0.001,64,50,0.485436886548996,32
64,64,0.3,0.2,0.001,64,50,0.514563083648682,43
128,64,0.3,0.2,0.001,64,50,0.524271845817566,43
256,64,0.3,0.2,0.001,64,50,0.485436886548996,16
128,128,0.3,0.2,0.001,64,50,0.504854381084442,28
256,128,0.3,0.2,0.001,64,50,0.524271845817566,50
64,32,0.4,0.2,0.001,64,50,0.475728154182434,50
128,32,0.4,0.2,0.001,64,50,0.466019421815872,21
256,32,0.4,0.2,0.001,64,50,0.485436886548996,36
64,64,0.4,0.2,0.001,64,50,0.446601927280426,29
128,64,0.4,0.2,0.001,64,50,0.495145618915558,37
256,64,0.4,0.2,0.001,64,50,0.514563083648682,49
128,128,0.4,0.2,0.001,64,50,0.514563083648682,44
256,128,0.4,0.2,0.001,64,50,0.53398060798645,48
64,32,0.2,0.3,0.001,64,50,0.495145618915558,38
128,32,0.2,0.3,0.001,64,50,0.45631068944931,18
256,32,0.2,0.3,0.001,64,50,0.45631068944931,28
64,64,0.2,0.3,0.001,64,50,0.485436886548996,46
128,64,0.2,0.3,0.001,64,50,0.504854381084442,45
256,64,0.2,0.3,0.001,64,50,0.53398060798645,49
128,128,0.2,0.3,0.001,64,50,0.553398072719574,50
256,128,0.2,0.3,0.001,64,50,0.53398060798645,36
64,32,0.3,0.3,0.001,64,50,0.504854381084442,50
128,32,0.3,0.3,0.001,64,50,0.45631068944931,30
256,32,0.3,0.3,0.001,64,50,0.436893194913864,19
64,64,0.3,0.3,0.001,64,50,0.475728154182434,44
128,64,0.3,0.3,0.001,64,50,0.553398072719574,50
256,64,0.3,0.3,0.001,64,50,0.485436886548996,48
128,128,0.3,0.3,0.001,64,50,0.466019421815872,43
256,128,0.3,0.3,0.001,64,50,0.446601927280426,19
64,32,0.4,0.3,0.001,64,50,0.514563083648682,46
128,32,0.4,0.3,0.001,64,50,0.485436886548996,37
256,32,0.4,0.3,0.001,64,50,0.553398072719574,45
64,64,0.4,0.3,0.001,64,50,0.475728154182434,18
128,64,0.4,0.3,0.001,64,50,0.514563083648682,42
256,64,0.4,0.3,0.001,64,50,0.524271845817566,33
128,128,0.4,0.3,0.001,64,50,0.485436886548996,26
256,128,0.4,0.3,0.001,64,50,0.475728154182434,30
64,32,0.2,0.4,0.001,64,50,0.475728154182434,43
128,32,0.2,0.4,0.001,64,50,0.514563083648682,50
256,32,0.2,0.4,0.001,64,50,0.466019421815872,26
64,64,0.2,0.4,0.001,64,50,0.485436886548996,50
128,64,0.2,0.4,0.001,64,50,0.475728154182434,38
256,64,0.2,0.4,0.001,64,50,0.504854381084442,25
128,128,0.2,0.4,0.001,64,50,0.45631068944931,28
256,128,0.2,0.4,0.001,64,50,0.495145618915558,22
64,32,0.3,0.4,0.001,64,50,0.514563083648682,50
128,32,0.3,0.4,0.001,64,50,0.53398060798645,50
256,32,0.3,0.4,0.001,64,50,0.504854381084442,48
64,64,0.3,0.4,0.001,64,50,0.485436886548996,43
128,64,0.3,0.4,0.001,64,50,0.504854381084442,44
256,64,0.3,0.4,0.001,64,50,0.495145618915558,49
128,128,0.3,0.4,0.001,64,50,0.466019421815872,44
256,128,0.3,0.4,0.001,64,50,0.514563083648682,46
64,32,0.4,0.4,0.001,64,50,0.524271845817566,43
128,32,0.4,0.4,0.001,64,50,0.475728154182434,25
256,32,0.4,0.4,0.001,64,50,0.495145618915558,48
64,64,0.4,0.4,0.001,64,50,0.446601927280426,47
128,64,0.4,0.4,0.001,64,50,0.514563083648682,42
256,64,0.4,0.4,0.001,64,50,0.485436886548996,40
128,128,0.4,0.4,0.001,64,50,0.504854381084442,46
256,128,0.4,0.4,0.001,64,50,0.504854381084442,47
64,32,0.2,0.2,1e-04,64,50,0.349514573812485,50
128,32,0.2,0.2,1e-04,64,50,0.407766997814178,50
256,32,0.2,0.2,1e-04,64,50,0.466019421815872,50
64,64,0.2,0.2,1e-04,64,50,0.281553387641907,16
128,64,0.2,0.2,1e-04,64,50,0.368932038545609,16
256,64,0.2,0.2,1e-04,64,50,0.398058265447617,50
128,128,0.2,0.2,1e-04,64,50,0.407766997814178,36
256,128,0.2,0.2,1e-04,64,50,0.398058265447617,34
64,32,0.3,0.2,1e-04,64,50,0.368932038545609,50
128,32,0.3,0.2,1e-04,64,50,0.475728154182434,50
256,32,0.3,0.2,1e-04,64,50,0.398058265447617,50
64,64,0.3,0.2,1e-04,64,50,0.388349503278732,50
128,64,0.3,0.2,1e-04,64,50,0.475728154182434,39
256,64,0.3,0.2,1e-04,64,50,0.41747573018074,43
128,128,0.3,0.2,1e-04,64,50,0.388349503278732,34
256,128,0.3,0.2,1e-04,64,50,0.446601927280426,50
64,32,0.4,0.2,1e-04,64,50,0.359223306179047,50
128,32,0.4,0.2,1e-04,64,50,0.436893194913864,46
256,32,0.4,0.2,1e-04,64,50,0.398058265447617,25
64,64,0.4,0.2,1e-04,64,50,0.436893194913864,34
128,64,0.4,0.2,1e-04,64,50,0.514563083648682,42
256,64,0.4,0.2,1e-04,64,50,0.37864077091217,16
128,128,0.4,0.2,1e-04,64,50,0.45631068944931,49
256,128,0.4,0.2,1e-04,64,50,0.436893194913864,39
64,32,0.2,0.3,1e-04,64,50,0.427184462547302,50
128,32,0.2,0.3,1e-04,64,50,0.320388346910477,16
256,32,0.2,0.3,1e-04,64,50,0.446601927280426,40
64,64,0.2,0.3,1e-04,64,50,0.41747573018074,50
128,64,0.2,0.3,1e-04,64,50,0.368932038545609,16
256,64,0.2,0.3,1e-04,64,50,0.45631068944931,46
128,128,0.2,0.3,1e-04,64,50,0.45631068944931,49
256,128,0.2,0.3,1e-04,64,50,0.41747573018074,44
64,32,0.3,0.3,1e-04,64,50,0.320388346910477,50
128,32,0.3,0.3,1e-04,64,50,0.41747573018074,50
256,32,0.3,0.3,1e-04,64,50,0.407766997814178,50
64,64,0.3,0.3,1e-04,64,50,0.475728154182434,50
128,64,0.3,0.3,1e-04,64,50,0.388349503278732,50
256,64,0.3,0.3,1e-04,64,50,0.427184462547302,50
128,128,0.3,0.3,1e-04,64,50,0.436893194913864,31
256,128,0.3,0.3,1e-04,64,50,0.398058265447617,50
64,32,0.4,0.3,1e-04,64,50,0.203883498907089,17
128,32,0.4,0.3,1e-04,64,50,0.368932038545609,50
256,32,0.4,0.3,1e-04,64,50,0.252427190542221,18
64,64,0.4,0.3,1e-04,64,50,0.213592231273651,16
128,64,0.4,0.3,1e-04,64,50,0.359223306179047,40
256,64,0.4,0.3,1e-04,64,50,0.3398058116436,25
128,128,0.4,0.3,1e-04,64,50,0.45631068944931,50
256,128,0.4,0.3,1e-04,64,50,0.45631068944931,50
64,32,0.2,0.4,1e-04,64,50,0.310679614543915,16
128,32,0.2,0.4,1e-04,64,50,0.3398058116436,30
256,32,0.2,0.4,1e-04,64,50,0.398058265447617,24
64,64,0.2,0.4,1e-04,64,50,0.436893194913864,46
128,64,0.2,0.4,1e-04,64,50,0.330097079277039,42
256,64,0.2,0.4,1e-04,64,50,0.41747573018074,34
128,128,0.2,0.4,1e-04,64,50,0.41747573018074,50
256,128,0.2,0.4,1e-04,64,50,0.446601927280426,44
64,32,0.3,0.4,1e-04,64,50,0.262135922908783,16
128,32,0.3,0.4,1e-04,64,50,0.330097079277039,16
256,32,0.3,0.4,1e-04,64,50,0.398058265447617,50
64,64,0.3,0.4,1e-04,64,50,0.524271845817566,35
128,64,0.3,0.4,1e-04,64,50,0.330097079277039,50
256,64,0.3,0.4,1e-04,64,50,0.466019421815872,50
128,128,0.3,0.4,1e-04,64,50,0.514563083648682,43
256,128,0.3,0.4,1e-04,64,50,0.427184462547302,44
64,32,0.4,0.4,1e-04,64,50,0.37864077091217,16
128,32,0.4,0.4,1e-04,64,50,0.203883498907089,16
256,32,0.4,0.4,1e-04,64,50,0.320388346910477,16
64,64,0.4,0.4,1e-04,64,50,0.359223306179047,50
128,64,0.4,0.4,1e-04,64,50,0.466019421815872,50
256,64,0.4,0.4,1e-04,64,50,0.54368931055069,38
128,128,0.4,0.4,1e-04,64,50,0.485436886548996,50
256,128,0.4,0.4,1e-04,64,50,0.388349503278732,25
64,32,0.2,0.2,1e-05,64,50,0.203883498907089,34
128,32,0.2,0.2,1e-05,64,50,0.184466019272804,28
256,32,0.2,0.2,1e-05,64,50,0.203883498907089,16
64,64,0.2,0.2,1e-05,64,50,0.271844655275345,40
128,64,0.2,0.2,1e-05,64,50,0.37864077091217,44
256,64,0.2,0.2,1e-05,64,50,0.291262149810791,38
128,128,0.2,0.2,1e-05,64,50,0.223300963640213,38
256,128,0.2,0.2,1e-05,64,50,0.281553387641907,23
64,32,0.3,0.2,1e-05,64,50,0.184466019272804,19
128,32,0.3,0.2,1e-05,64,50,0.223300963640213,17
256,32,0.3,0.2,1e-05,64,50,0.368932038545609,50
64,64,0.3,0.2,1e-05,64,50,0.281553387641907,16
128,64,0.3,0.2,1e-05,64,50,0.3398058116436,50
256,64,0.3,0.2,1e-05,64,50,0.174757286906242,27
128,128,0.3,0.2,1e-05,64,50,0.330097079277039,50
256,128,0.3,0.2,1e-05,64,50,0.281553387641907,20
64,32,0.4,0.2,1e-05,64,50,0.252427190542221,16
128,32,0.4,0.2,1e-05,64,50,0.184466019272804,23
256,32,0.4,0.2,1e-05,64,50,0.242718443274498,30
64,64,0.4,0.2,1e-05,64,50,0.262135922908783,22
128,64,0.4,0.2,1e-05,64,50,0.233009710907936,16
256,64,0.4,0.2,1e-05,64,50,0.368932038545609,16
128,128,0.4,0.2,1e-05,64,50,0.252427190542221,19
256,128,0.4,0.2,1e-05,64,50,0.349514573812485,50
64,32,0.2,0.3,1e-05,64,50,0.281553387641907,22
128,32,0.2,0.3,1e-05,64,50,0.281553387641907,21
256,32,0.2,0.3,1e-05,64,50,0.252427190542221,17
64,64,0.2,0.3,1e-05,64,50,0.291262149810791,50
128,64,0.2,0.3,1e-05,64,50,0.135922327637672,17
256,64,0.2,0.3,1e-05,64,50,0.398058265447617,16
128,128,0.2,0.3,1e-05,64,50,0.310679614543915,50
256,128,0.2,0.3,1e-05,64,50,0.300970882177353,50
64,32,0.3,0.3,1e-05,64,50,0.252427190542221,39
128,32,0.3,0.3,1e-05,64,50,0.262135922908783,17
256,32,0.3,0.3,1e-05,64,50,0.213592231273651,16
64,64,0.3,0.3,1e-05,64,50,0.281553387641907,37
128,64,0.3,0.3,1e-05,64,50,0.165048539638519,16
256,64,0.3,0.3,1e-05,64,50,0.223300963640213,17
128,128,0.3,0.3,1e-05,64,50,0.349514573812485,16
256,128,0.3,0.3,1e-05,64,50,0.349514573812485,17
64,32,0.4,0.3,1e-05,64,50,0.194174751639366,16
128,32,0.4,0.3,1e-05,64,50,0.398058265447617,46
256,32,0.4,0.3,1e-05,64,50,0.184466019272804,16
64,64,0.4,0.3,1e-05,64,50,0.3398058116436,16
128,64,0.4,0.3,1e-05,64,50,0.135922327637672,30
256,64,0.4,0.3,1e-05,64,50,0.174757286906242,16
128,128,0.4,0.3,1e-05,64,50,0.271844655275345,40
256,128,0.4,0.3,1e-05,64,50,0.213592231273651,33
64,32,0.2,0.4,1e-05,64,50,0.271844655275345,28
128,32,0.2,0.4,1e-05,64,50,0.174757286906242,21
256,32,0.2,0.4,1e-05,64,50,0.291262149810791,20
64,64,0.2,0.4,1e-05,64,50,0.252427190542221,44
128,64,0.2,0.4,1e-05,64,50,0.213592231273651,39
256,64,0.2,0.4,1e-05,64,50,0.330097079277039,16
128,128,0.2,0.4,1e-05,64,50,0.242718443274498,29
256,128,0.2,0.4,1e-05,64,50,0.330097079277039,43
64,32,0.3,0.4,1e-05,64,50,0.281553387641907,50
128,32,0.3,0.4,1e-05,64,50,0.262135922908783,32
256,32,0.3,0.4,1e-05,64,50,0.291262149810791,29
64,64,0.3,0.4,1e-05,64,50,0.155339807271957,27
128,64,0.3,0.4,1e-05,64,50,0.368932038545609,18
256,64,0.3,0.4,1e-05,64,50,0.281553387641907,19
128,128,0.3,0.4,1e-05,64,50,0.3398058116436,30
256,128,0.3,0.4,1e-05,64,50,0.242718443274498,49
64,32,0.4,0.4,1e-05,64,50,0.271844655275345,17
128,32,0.4,0.4,1e-05,64,50,0.194174751639366,16
256,32,0.4,0.4,1e-05,64,50,0.330097079277039,28
64,64,0.4,0.4,1e-05,64,50,0.271844655275345,36
128,64,0.4,0.4,1e-05,64,50,0.446601927280426,49
256,64,0.4,0.4,1e-05,64,50,0.3398058116436,50
128,128,0.4,0.4,1e-05,64,50,0.242718443274498,24
256,128,0.4,0.4,1e-05,64,50,0.262135922908783,17
64,32,0.2,0.2,0.01,16,100,0.572815537452698,33
128,32,0.2,0.2,0.01,16,100,0.504854381084442,21
256,32,0.2,0.2,0.01,16,100,0.53398060798645,25
64,64,0.2,0.2,0.01,16,100,0.53398060798645,24
128,64,0.2,0.2,0.01,16,100,0.54368931055069,30
256,64,0.2,0.2,0.01,16,100,0.53398060798645,42
128,128,0.2,0.2,0.01,16,100,0.514563083648682,33
256,128,0.2,0.2,0.01,16,100,0.514563083648682,37
64,32,0.3,0.2,0.01,16,100,0.572815537452698,31
128,32,0.3,0.2,0.01,16,100,0.54368931055069,28
256,32,0.3,0.2,0.01,16,100,0.54368931055069,35
64,64,0.3,0.2,0.01,16,100,0.53398060798645,24
128,64,0.3,0.2,0.01,16,100,0.54368931055069,28
256,64,0.3,0.2,0.01,16,100,0.504854381084442,27
128,128,0.3,0.2,0.01,16,100,0.54368931055069,30
256,128,0.3,0.2,0.01,16,100,0.572815537452698,27
64,32,0.4,0.2,0.01,16,100,0.553398072719574,23
128,32,0.4,0.2,0.01,16,100,0.553398072719574,24
256,32,0.4,0.2,0.01,16,100,0.582524299621582,27
64,64,0.4,0.2,0.01,16,100,0.563106775283813,31
128,64,0.4,0.2,0.01,16,100,0.514563083648682,26
256,64,0.4,0.2,0.01,16,100,0.563106775283813,38
128,128,0.4,0.2,0.01,16,100,0.54368931055069,30
256,128,0.4,0.2,0.01,16,100,0.553398072719574,36
64,32,0.2,0.3,0.01,16,100,0.572815537452698,38
128,32,0.2,0.3,0.01,16,100,0.553398072719574,23
256,32,0.2,0.3,0.01,16,100,0.53398060798645,23
64,64,0.2,0.3,0.01,16,100,0.582524299621582,30
128,64,0.2,0.3,0.01,16,100,0.53398060798645,22
256,64,0.2,0.3,0.01,16,100,0.53398060798645,23
128,128,0.2,0.3,0.01,16,100,0.514563083648682,31
256,128,0.2,0.3,0.01,16,100,0.54368931055069,42
64,32,0.3,0.3,0.01,16,100,0.563106775283813,25
128,32,0.3,0.3,0.01,16,100,0.54368931055069,38
256,32,0.3,0.3,0.01,16,100,0.572815537452698,35
64,64,0.3,0.3,0.01,16,100,0.54368931055069,35
128,64,0.3,0.3,0.01,16,100,0.54368931055069,34
256,64,0.3,0.3,0.01,16,100,0.53398060798645,27
128,128,0.3,0.3,0.01,16,100,0.53398060798645,32
256,128,0.3,0.3,0.01,16,100,0.563106775283813,31
64,32,0.4,0.3,0.01,16,100,0.553398072719574,33
128,32,0.4,0.3,0.01,16,100,0.563106775283813,31
256,32,0.4,0.3,0.01,16,100,0.572815537452698,32
64,64,0.4,0.3,0.01,16,100,0.54368931055069,25
128,64,0.4,0.3,0.01,16,100,0.553398072719574,27
256,64,0.4,0.3,0.01,16,100,0.553398072719574,27
128,128,0.4,0.3,0.01,16,100,0.553398072719574,30
256,128,0.4,0.3,0.01,16,100,0.572815537452698,30
64,32,0.2,0.4,0.01,16,100,0.53398060798645,39
128,32,0.2,0.4,0.01,16,100,0.572815537452698,41
256,32,0.2,0.4,0.01,16,100,0.53398060798645,28
64,64,0.2,0.4,0.01,16,100,0.553398072719574,34
128,64,0.2,0.4,0.01,16,100,0.53398060798645,29
256,64,0.2,0.4,0.01,16,100,0.54368931055069,29
128,128,0.2,0.4,0.01,16,100,0.572815537452698,44
256,128,0.2,0.4,0.01,16,100,0.563106775283813,27
64,32,0.3,0.4,0.01,16,100,0.572815537452698,36
128,32,0.3,0.4,0.01,16,100,0.553398072719574,38
256,32,0.3,0.4,0.01,16,100,0.563106775283813,24
64,64,0.3,0.4,0.01,16,100,0.572815537452698,25
128,64,0.3,0.4,0.01,16,100,0.582524299621582,32
256,64,0.3,0.4,0.01,16,100,0.553398072719574,26
128,128,0.3,0.4,0.01,16,100,0.54368931055069,45
256,128,0.3,0.4,0.01,16,100,0.553398072719574,38
64,32,0.4,0.4,0.01,16,100,0.53398060798645,26
128,32,0.4,0.4,0.01,16,100,0.54368931055069,27
256,32,0.4,0.4,0.01,16,100,0.572815537452698,32
64,64,0.4,0.4,0.01,16,100,0.54368931055069,27
128,64,0.4,0.4,0.01,16,100,0.563106775283813,40
256,64,0.4,0.4,0.01,16,100,0.53398060798645,40
128,128,0.4,0.4,0.01,16,100,0.553398072719574,20
256,128,0.4,0.4,0.01,16,100,0.53398060798645,32
64,32,0.2,0.2,0.001,16,100,0.485436886548996,36
128,32,0.2,0.2,0.001,16,100,0.504854381084442,34
256,32,0.2,0.2,0.001,16,100,0.514563083648682,32
64,64,0.2,0.2,0.001,16,100,0.54368931055069,33
128,64,0.2,0.2,0.001,16,100,0.514563083648682,18
256,64,0.2,0.2,0.001,16,100,0.563106775283813,29
128,128,0.2,0.2,0.001,16,100,0.54368931055069,27
256,128,0.2,0.2,0.001,16,100,0.524271845817566,31
64,32,0.3,0.2,0.001,16,100,0.514563083648682,40
128,32,0.3,0.2,0.001,16,100,0.504854381084442,27
256,32,0.3,0.2,0.001,16,100,0.553398072719574,44
64,64,0.3,0.2,0.001,16,100,0.553398072719574,44
128,64,0.3,0.2,0.001,16,100,0.475728154182434,28
256,64,0.3,0.2,0.001,16,100,0.53398060798645,33
128,128,0.3,0.2,0.001,16,100,0.504854381084442,30
256,128,0.3,0.2,0.001,16,100,0.553398072719574,32
64,32,0.4,0.2,0.001,16,100,0.45631068944931,24
128,32,0.4,0.2,0.001,16,100,0.504854381084442,33
256,32,0.4,0.2,0.001,16,100,0.53398060798645,27
64,64,0.4,0.2,0.001,16,100,0.582524299621582,27
128,64,0.4,0.2,0.001,16,100,0.553398072719574,20
256,64,0.4,0.2,0.001,16,100,0.514563083648682,33
128,128,0.4,0.2,0.001,16,100,0.53398060798645,24
256,128,0.4,0.2,0.001,16,100,0.524271845817566,27
64,32,0.2,0.3,0.001,16,100,0.563106775283813,42
